7.847464315951407E-9	6.145817647222111E-10	3.6219404504673258E-9	6.109679860901163E-9	1.255790927597968E-9	2.805126223428803E-9	4.959350606157202E-5	5.975839787305042E-9	3.318589977446099E-9	6.9983464377020466E-9	2.003084828356774E-6	6.079936811156816E-4	2.0340131875285697E-9	3.3524535268057504E-9	6.629559469527171E-5
7.847464315951407E-9	6.145817647222111E-10	3.6219404504673258E-9	6.109679860901163E-9	1.142782302023427E-4	2.805126223428803E-9	7.400911216470977E-9	5.975839787305042E-9	3.318589977446099E-9	6.9983464377020466E-9	1.1775924916853462E-9	3.0578451485824157E-4	2.756108209233087E-4	9.454254190944897E-5	4.2748910932354644E-5
7.847464315951407E-9	6.145817647222111E-10	3.6219404504673258E-9	6.109679860901163E-9	1.255790927597968E-9	1.6858808602807104E-6	7.400911216470977E-9	5.975839787305042E-9	3.318589977446099E-9	6.9983464377020466E-9	1.1775924916853462E-9	4.979371934038185E-4	2.0340131875285697E-9	3.3524535268057504E-9	1.0367128320783849E-4
7.847464315951407E-9	1.8560983876375494E-5	7.609696886431851E-6	6.109679860901163E-9	8.666213191353578E-6	1.0101259530567119E-5	7.400911216470977E-9	5.975839787305042E-9	3.318589977446099E-9	6.9983464377020466E-9	5.6536215525813465E-6	5.764639846360667E-4	2.7257810726070357E-5	3.3524535268057504E-9	4.6159442509126363E-5
7.847464315951407E-9	4.3026869348201995E-6	3.6219404504673258E-9	6.109679860901163E-9	1.4819588736583622E-5	3.3944832429711945E-5	7.400911216470977E-9	5.438611790426319E-5	3.318589977446099E-9	6.9983464377020466E-9	1.1775924916853462E-9	4.687870966585143E-4	2.0340131875285697E-9	4.026296685693706E-6	1.1530446625737489E-4
7.847464315951407E-9	6.145817647222111E-10	7.280100305439324E-7	6.109679860901163E-9	7.4104222637556095E-6	2.4968428514739777E-5	7.400911216470977E-9	5.975839787305042E-9	3.318589977446099E-9	1.4703525865612E-5	1.1775924916853462E-9	9.363784444505375E-4	3.234284369489178E-5	3.3524535268057504E-9	5.143829131542001E-7
5.415535124438066E-5	1.7762027582236622E-5	3.5930011462680914E-4	6.109679860901163E-9	8.791792284113376E-6	9.509658410045984E-5	4.219259484510104E-5	5.981815627092347E-6	1.1482653180961248E-4	6.9983464377020466E-9	2.0962323944490844E-5	4.2535940150734673E-4	2.0340131875285697E-9	3.319264236890374E-5	2.3687309790945594E-5
7.847464315951407E-9	3.3065113523819674E-5	1.1956025426992641E-5	6.109679860901163E-9	1.255790927597968E-9	2.805126223428803E-9	1.5912699206534247E-4	5.975839787305042E-9	3.318589977446099E-9	6.9983464377020466E-9	4.6045044017388716E-5	0.0016425246656071937	2.0340131875285697E-9	3.3524535268057504E-9	9.3906417387824E-8
7.847464315951407E-9	6.145817647222111E-10	3.6219404504673258E-9	9.653905148209927E-5	3.252624081571497E-5	2.805126223428803E-9	7.400911216470977E-9	5.975839787305042E-9	4.214941130354291E-5	6.9983464377020466E-9	5.064825306738673E-6	5.383903888870979E-4	3.1771489390515007E-4	3.3558059803325564E-6	5.872701777147694E-5
7.847464315951407E-9	1.3526944641535866E-6	3.6219404504673258E-9	6.109679860901163E-9	1.2143623848965112E-4	2.805126223428803E-9	2.9677653978048616E-6	5.975839787305042E-9	3.318589977446099E-9	1.1204352646760978E-5	1.2965293333455661E-6	3.093539144597074E-4	2.0340131875285697E-9	3.3524535268057504E-9	1.5889339578904946E-6
7.847464315951407E-9	5.593308640736843E-6	3.6219404504673258E-9	6.109679860901163E-9	1.255790927597968E-9	2.805126223428803E-9	7.400911216470977E-9	1.7868358548020805E-4	3.318589977446099E-9	6.9983464377020466E-9	1.1775924916853462E-9	6.294100787244764E-4	2.0340131875285697E-9	3.3524535268057504E-9	1.0114842423324023E-4
7.847464315951407E-9	7.805802993736804E-6	3.6219404504673258E-9	6.109679860901163E-9	1.255790927597968E-9	1.4053682379378302E-6	8.888494370981644E-6	5.975839787305042E-9	3.318589977446099E-9	6.9983464377020466E-9	1.2965293333455661E-6	3.6289490848169476E-4	2.0340131875285697E-9	3.3524535268057504E-9	4.7186806747115546E-8
2.0796565183702823E-4	1.598527170042471E-6	3.6219404504673258E-9	6.109679860901163E-9	1.255790927597968E-9	2.805126223428803E-9	7.400911216470977E-9	5.975839787305042E-9	4.649344558401985E-6	6.9983464377020466E-9	1.1775924916853462E-9	0.001392071793571008	2.0340131875285697E-9	5.367278096416007E-6	1.2063050187041566E-4
7.847464315951407E-9	6.084974052514612E-6	3.6219404504673258E-9	6.109679860901163E-9	1.293590234518667E-5	3.368956594337992E-6	2.591059016886489E-5	5.975839787305042E-9	3.318589977446099E-9	6.9983464377020466E-9	1.1775924916853462E-9	5.97285482311284E-4	2.0340131875285697E-9	3.3524535268057504E-9	4.671961064070846E-10
7.847464315951407E-9	6.145817647222111E-10	3.6219404504673258E-9	7.3377255129422965E-6	1.255790927597968E-9	1.0381772152909999E-5	7.400911216470977E-9	5.975839787305042E-9	3.318589977446099E-9	6.9983464377020466E-9	1.1775924916853462E-9	3.2303661293199304E-4	2.0543533194038553E-7	2.2800036435805912E-5	1.308616294046244E-6
7.847464315951407E-9	6.145817647222111E-10	3.6219404504673258E-9	6.109679860901163E-9	1.255790927597968E-9	8.418183796509838E-6	7.400911216470977E-9	5.975839787305042E-9	3.318589977446099E-9	6.9983464377020466E-9	1.7675663300197044E-6	3.450479104743657E-4	2.0340131875285697E-9	3.3524535268057504E-9	6.821109873154075E-5
7.847464315951407E-9	2.950607052431335E-6	4.349950481011258E-6	6.109679860901163E-9	1.255790927597968E-9	2.805126223428803E-9	7.400911216470977E-9	5.975839787305042E-9	3.318589977446099E-9	7.705179427909953E-6	8.126565785120574E-6	5.705149853002903E-4	2.0340131875285697E-9	3.3524535268057504E-9	4.826182498795824E-5
7.847464315951407E-9	1.8438067523431052E-5	3.6219404504673258E-9	6.109679860901163E-9	2.5128376461235345E-6	6.592327137680029E-5	8.215751541404432E-5	5.975839787305042E-9	3.318589977446099E-9	6.9983464377020466E-9	1.1775924916853462E-9	5.51478187425806E-4	2.0340131875285697E-9	2.6182997289705593E-4	4.671961064070846E-10
7.847464315951407E-9	6.145817647222111E-10	3.6219404504673258E-9	6.109679860901163E-9	1.255790927597968E-9	1.2906385753995922E-5	7.400911216470977E-9	5.975839787305042E-9	1.0290947520060354E-5	6.9983464377020466E-9	7.07733087502893E-7	3.8312150622333446E-4	2.0340131875285697E-9	3.3524535268057504E-9	2.0094104536568706E-6
7.847464315951407E-9	7.805802993736804E-6	3.6219404504673258E-9	6.109679860901163E-9	1.255790927597968E-9	2.805126223428803E-9	1.4069132222511328E-5	5.975839787305042E-9	3.318589977446099E-9	6.9983464377020466E-9	1.1775924916853462E-9	0.003069094706326369	2.0340131875285697E-9	3.3524535268057504E-9	4.671961064070846E-10
7.847464315951407E-9	4.732894170125748E-6	3.6219404504673258E-9	6.109679860901163E-9	1.255790927597968E-9	2.805126223428803E-9	1.332904110086423E-5	5.975839787305042E-9	3.318589977446099E-9	6.9983464377020466E-9	2.343526817703007E-5	5.247076904148123E-4	9.987208152084028E-5	3.352788772158431E-5	4.671961064070846E-10
7.847464315951407E-9	5.040185052486853E-6	1.7751130147740363E-5	3.671917596401599E-6	1.0801057768270125E-5	1.1473246766446146E-4	7.400911216470977E-9	5.975839787305042E-9	6.139723317273028E-5	6.9983464377020466E-9	1.3307972748536097E-5	4.1762570237083746E-4	2.0340131875285697E-9	3.3524535268057504E-9	1.1324880338918372E-4
7.847464315951407E-9	6.145817647222111E-10	3.6219404504673258E-9	6.109679860901163E-9	1.255790927597968E-9	2.805126223428803E-9	7.400911216470977E-9	5.975839787305042E-9	1.261097377329292E-4	6.9983464377020466E-9	1.1775924916853462E-9	6.585601754697807E-4	2.0340131875285697E-9	3.3524535268057504E-9	1.1927563316183511E-4
7.847464315951407E-9	6.207275823694332E-8	3.6219404504673258E-9	1.5891277318203927E-5	1.255790927597968E-9	2.805126223428803E-9	7.400911216470977E-9	5.975839787305042E-9	3.318589977446099E-9	6.9983464377020466E-9	1.1659343260176612E-5	3.1827741346337194E-4	2.0340131875285697E-9	3.3524535268057504E-9	1.0997843064433413E-4
7.847464315951407E-9	1.1247460876181183E-5	3.6219404504673258E-9	6.109679860901163E-9	3.94330909175038E-5	3.6469446030797867E-5	7.400911216470977E-9	5.975839787305042E-9	3.700261010752175E-4	6.9983464377020466E-9	1.7194027971097737E-5	3.1708761359621666E-4	2.0340131875285697E-9	3.3524535268057504E-9	1.131553641679023E-4
7.847464315951407E-9	6.145817647222111E-10	3.6219404504673258E-9	6.109679860901163E-9	1.255790927597968E-9	8.698696418852718E-6	7.400911216470977E-9	5.975839787305042E-9	7.732646506447155E-5	6.9983464377020466E-9	1.1775924916853462E-9	4.765207957950236E-4	2.0340131875285697E-9	3.3524535268057504E-9	6.746358496128942E-5
7.847464315951407E-9	3.079054641258277E-7	3.6219404504673258E-9	6.109679860901163E-9	2.763995831643128E-6	2.3285352780682493E-5	1.1848858857570035E-5	5.975839787305042E-9	4.981203556146595E-6	6.9983464377020466E-9	2.3563625758623777E-6	5.21733190746924E-4	2.0340131875285697E-9	3.3524535268057504E-9	1.8734563866924092E-7
7.847464315951407E-9	1.235309347091644E-7	3.658159854971999E-7	6.109679860901163E-9	1.3940535087265045E-5	1.6272537222110485E-5	7.400911216470977E-9	5.975839787305042E-9	3.318589977446099E-9	2.5201045522165066E-5	1.1775924916853462E-9	3.6824900788389353E-4	2.0340131875285697E-9	3.3524535268057504E-9	2.9760859174237696E-5
7.847464315951407E-9	1.3705787935070028E-5	3.6219404504673258E-9	6.109679860901163E-9	1.255790927597968E-9	5.613057573081035E-6	1.0288006682016304E-4	5.975839787305042E-9	3.318589977446099E-9	6.9983464377020466E-9	1.1775924916853462E-9	4.8544429479868814E-4	2.0340131875285697E-9	3.3524535268057504E-9	3.87819487928521E-6
7.847464315951407E-9	6.145817647222111E-10	3.6219404504673258E-9	6.109679860901163E-9	3.0151540171627217E-6	6.0032506307599806E-5	7.400911216470977E-9	5.975839787305042E-9	3.318589977446099E-9	6.9983464377020466E-9	1.1775924916853462E-9	3.0221511525677574E-4	2.0340131875285697E-9	3.3524535268057504E-9	7.382165677338343E-6
7.847464315951407E-9	1.266099893504227E-5	1.1231637336899176E-5	6.109679860901163E-9	1.255790927597968E-9	4.292123634468411E-5	5.188038762746155E-6	5.975839787305042E-9	3.318589977446099E-9	6.9983464377020466E-9	1.1775924916853462E-9	4.259543014409244E-4	2.0340131875285697E-9	3.3524535268057504E-9	4.7186806747115546E-8
7.847464315951407E-9	6.145817647222111E-10	3.6219404504673258E-9	6.109679860901163E-9	1.255790927597968E-9	2.805126223428803E-9	7.400911216470977E-9	5.975839787305042E-9	5.313062553891205E-6	6.9983464377020466E-9	1.1775924916853462E-9	4.824697951308E-4	2.0340131875285697E-9	3.3524535268057504E-9	1.3035238564864067E-5
7.847464315951407E-9	4.487061464236863E-6	3.6219404504673258E-9	6.109679860901163E-9	1.255790927597968E-9	2.805126223428803E-9	7.400911216470977E-9	5.975839787305042E-9	5.6751207204305735E-5	6.9983464377020466E-9	2.3669609082875453E-7	3.3136521200208E-4	2.0340131875285697E-9	3.3524535268057504E-9	3.3638586857416496E-5
7.847464315951407E-9	3.0735234053757772E-6	3.6219404504673258E-9	1.2836437387753344E-5	2.010521275084347E-6	2.805126223428803E-9	1.2588949979217133E-5	5.975839787305042E-9	1.3838852064947978E-4	2.1065022777483157E-6	4.829306808401604E-6	5.36605689086365E-4	2.0340131875285697E-9	3.3524535268057504E-9	3.5511576048002504E-6
4.944687265480981E-5	4.85581052307019E-6	3.6219404504673258E-9	1.1059131516217195E-4	1.255790927597968E-9	2.805126223428803E-9	7.400911216470977E-9	5.975839787305042E-9	1.0984864684344332E-4	6.9983464377020466E-9	1.1775924916853462E-9	3.7360310728609225E-4	5.0708152166406E-4	3.3524535268057504E-9	9.119714716676932E-5
