7.847464315951407E-9	5.537381700147122E-7	3.6219404504673258E-9	6.109679860901163E-9	1.255790927597968E-9	2.805126223428803E-9	7.400911216470977E-9	5.975839787305042E-9	3.318589977446099E-9	4.689591947904142E-5	3.0629180708735854E-6	5.948999335776378E-9	2.0340131875285697E-9	2.464086866737495E-4	1.1586510158506339E-4
7.847464315951407E-9	6.145817647222111E-10	3.6219404504673258E-9	6.109679860901163E-9	4.772131103965038E-5	3.2680001015567895E-4	7.400911216470977E-9	1.0762487456936382E-5	4.649344558401985E-6	6.9983464377020466E-9	1.1775924916853462E-9	5.948999335776378E-9	2.6910197872321727E-4	3.3524535268057504E-9	7.489200305316207E-5
7.847464315951407E-9	4.978726876014632E-6	3.6219404504673258E-9	8.559661485122529E-6	5.362352839936084E-5	2.805126223428803E-9	7.400911216470977E-9	5.975839787305042E-9	1.5664076552543332E-4	6.9983464377020466E-9	1.1775924916853462E-9	1.4878447338776721E-5	1.9731961932214653E-5	2.2495298410219266E-4	3.644596826081667E-6
1.4918029664623626E-5	6.145817647222111E-10	3.6219404504673258E-9	6.109679860901163E-9	7.44696577974871E-5	3.929981839023753E-6	7.400911216470977E-9	5.975839787305042E-9	3.318589977446099E-9	6.9983464377020466E-9	1.1775924916853462E-9	5.948999335776378E-9	2.0340131875285697E-9	2.9367828140171054E-4	1.0624086179307745E-4
7.847464315951407E-9	8.99139267606242E-5	1.1593831381945908E-5	6.109679860901163E-9	5.02441950131947E-6	1.6606627755320856E-4	1.768891789848728E-4	5.975839787305042E-9	2.1239307714652778E-4	6.9983464377020466E-9	2.1786638688670586E-5	5.948999335776378E-9	2.0340131875285697E-9	2.547898204907638E-4	6.466040832284691E-5
7.847464315951407E-9	6.145817647222111E-10	3.6219404504673258E-9	2.2000957179105087E-5	1.4442851458304231E-5	2.3565865403025373E-5	7.400911216470977E-9	5.975839787305042E-9	1.3208319969233218E-4	6.9983464377020466E-9	1.1775924916853462E-9	5.948999335776378E-9	1.6070738194663227E-5	1.974628651823855E-4	5.956797076300969E-5
7.847464315951407E-9	2.7288044935430892E-5	3.730960858026392E-5	6.109679860901163E-9	3.491224357815111E-5	5.0214564525598994E-5	1.1028097803663402E-4	2.2116583052815958E-5	3.385293635992766E-5	6.9983464377020466E-9	1.3543491246873165E-5	3.3320345279683486E-5	2.0340131875285697E-9	2.2428249339683152E-4	1.6384614171307098E-4
7.847464315951407E-9	6.047546023043029E-5	3.6219404504673258E-9	6.109679860901163E-9	1.255790927597968E-9	2.805126223428803E-9	7.400911216470977E-9	5.975839787305042E-9	4.87865912584351E-5	6.9983464377020466E-9	1.1775924916853462E-9	5.948999335776378E-9	6.122379694460994E-7	6.232244630867158E-4	7.405105006162931E-5
7.847464315951407E-9	6.145817647222111E-10	3.6219404504673258E-9	6.109679860901163E-9	3.014023805327883E-5	4.684588844388335E-4	7.400911216470977E-9	5.975839787305042E-9	3.318589977446099E-9	6.9983464377020466E-9	1.1775924916853462E-9	5.948999335776378E-9	2.0340131875285697E-9	3.3524535268057504E-9	3.504017517663775E-5
2.0168768038426708E-4	1.1068617582647022E-6	3.6219404504673258E-9	6.109679860901163E-9	7.509755326128609E-5	9.509658410045984E-5	7.400911216470977E-9	5.975839787305042E-9	1.0453890287952956E-4	6.9983464377020466E-9	1.625195397774946E-5	3.748464481472695E-5	2.0543533194038553E-7	1.9008746742341285E-4	2.9807578784878404E-5
7.847464315951407E-9	1.3644329758597807E-5	3.6219404504673258E-9	1.0998034717608183E-4	2.3872585533637374E-6	2.805126223428803E-9	7.400911216470977E-9	5.975839787305042E-9	2.3462762999541665E-4	5.605675496599339E-6	7.891047286783506E-6	5.948999335776378E-9	2.0340131875285697E-9	4.733697904384988E-4	4.541192873887503E-5
7.847464315951407E-9	6.145817647222111E-10	3.6219404504673258E-9	2.9332573012186484E-5	1.2005486846929335E-4	2.2329085251115614E-4	7.400911216470977E-9	5.975839787305042E-9	4.0158257317075244E-5	6.9983464377020466E-9	7.07733087502893E-7	5.948999335776378E-9	2.0340131875285697E-9	3.3524535268057504E-9	4.648647978361132E-5
7.847464315951407E-9	6.145817647222111E-10	3.6219404504673258E-9	6.109679860901163E-9	2.010521275084347E-6	1.469914192338927E-4	7.400911216470977E-9	5.975839787305042E-9	3.318589977446099E-9	6.9983464377020466E-9	1.1775924916853462E-9	5.948999335776378E-9	2.0340131875285697E-9	1.2572035970874246E-4	2.7097841367717313E-5
7.847464315951407E-9	1.2968289817403375E-5	3.6219404504673258E-9	6.109679860901163E-9	1.0675478675510327E-5	1.234536050931016E-5	7.400911216470977E-9	5.975839787305042E-9	3.318589977446099E-9	2.1065022777483157E-6	2.002024995114257E-5	5.948999335776378E-9	2.0340131875285697E-9	2.01821054767233E-4	8.316557890152513E-6
