0.0022718487669322485	6.145817647222111E-10	3.6219404504673258E-9	6.109679860901163E-9	1.255790927597968E-9	2.805126223428803E-9	7.400911216470977E-9	5.975839787305042E-9	3.318589977446099E-9	6.9983464377020466E-9	3.7694735658847926E-6	5.948999335776378E-9	2.0340131875285697E-9	3.3524535268057504E-9	9.694365927557647E-5
0.0027152305007835027	6.145817647222111E-10	3.6219404504673258E-9	6.109679860901163E-9	2.3872585533637374E-6	2.805126223428803E-9	7.400911216470977E-9	5.975839787305042E-9	3.318589977446099E-9	6.9983464377020466E-9	1.1775924916853462E-9	5.948999335776378E-9	2.0340131875285697E-9	3.3524535268057504E-9	1.0413847931424557E-4
0.0032998665923218828	6.145817647222111E-10	3.9877564359645255E-6	6.109679860901163E-9	1.255790927597968E-9	3.5429024714528123E-4	7.400911216470977E-9	5.975839787305042E-9	3.318589977446099E-9	5.4594100560513664E-5	1.3425731997704632E-5	3.213054541252821E-5	2.0340131875285697E-9	5.029015535561306E-5	1.1988298810016433E-4
0.0020105282052110666	3.6266469936257674E-6	3.6219404504673258E-9	6.109679860901163E-9	1.382625811285363E-6	2.805126223428803E-9	7.400911216470977E-9	5.975839787305042E-9	1.4436198260888274E-4	6.9983464377020466E-9	3.7694735658847926E-6	5.948999335776378E-9	2.0340131875285697E-9	3.3524535268057504E-9	2.452784230598258E-4
0.0017625483328270021	3.872479699514652E-6	3.6219404504673258E-9	2.688320235595121E-4	6.5313686144370314E-6	1.015483744143461E-4	1.628940558745262E-5	5.975839787305042E-9	2.555646141631241E-5	6.9983464377020466E-9	1.1775924916853462E-9	5.948999335776378E-9	2.0340131875285697E-9	1.3443338642491058E-6	1.600618532511736E-4
0.0011119935410346302	6.145817647222111E-10	3.6219404504673258E-9	6.109679860901163E-9	1.255790927597968E-9	2.805126223428803E-9	7.400911216470977E-9	5.975839787305042E-9	1.3341063568331064E-4	6.9983464377020466E-9	1.1775924916853462E-9	5.948999335776378E-9	5.384053247519999E-4	3.3524535268057504E-9	1.0544662841218541E-4
0.0026241999147184666	2.458941640653566E-6	3.6219404504673258E-9	6.109679860901163E-9	4.7908549466955247E-4	2.805126223428803E-9	1.998986119568811E-5	9.567319499475374E-6	3.318589977446099E-9	1.0504518002990772E-5	6.24241779842402E-6	5.948999335776378E-9	2.0340131875285697E-9	3.3524535268057504E-9	4.391690119837236E-5
0.001255602138016541	4.179770581875758E-6	3.6219404504673258E-9	6.109679860901163E-9	1.255790927597968E-9	2.805126223428803E-9	7.400911216470977E-9	5.975839787305042E-9	2.721575640503546E-5	6.9983464377020466E-9	1.1775924916853462E-9	9.340523857102489E-5	2.2394688596008303E-4	3.3524535268057504E-9	6.349241805682921E-5
0.005122832552917394	1.1800584464431173E-5	3.6219404504673258E-9	6.109679860901163E-9	1.255790927597968E-9	1.6858808602807104E-6	7.400911216470977E-9	5.975839787305042E-9	3.6175949344139926E-5	5.801699180319373E-4	1.272989259436776E-4	5.948999335776378E-9	2.0340131875285697E-9	2.014824569610256E-6	1.247885472174387E-4
0.001211656337847213	6.729731781884683E-5	3.6219404504673258E-9	4.705064460879986E-5	5.526735872358657E-6	2.833457998285434E-5	6.809578410274946E-5	5.975839787305042E-9	1.3141948169684297E-4	6.9983464377020466E-9	3.0147545379636544E-5	5.948999335776378E-9	4.6802643445032385E-6	3.691051333013131E-6	3.3685306468057204E-5
0.002508842189273981	6.145817647222111E-10	3.6219404504673258E-9	6.109679860901163E-9	1.382625811285363E-6	2.805126223428803E-9	7.400911216470977E-9	5.975839787305042E-9	3.318589977446099E-9	6.9983464377020466E-9	1.1775924916853462E-9	5.948999335776378E-9	9.907698576583537E-4	6.037768801777157E-6	6.830453795282217E-5
0.0018418077224181112	2.501409240595871E-5	8.185947612101202E-5	6.109679860901163E-9	1.255790927597968E-9	2.805126223428803E-9	7.400911216470977E-9	5.975839787305042E-9	3.318589977446099E-9	6.9983464377020466E-9	1.1775924916853462E-9	5.948999335776378E-9	2.0340131875285697E-9	3.3524535268057504E-9	1.5763243349785675E-4
0.003351659856807162	4.917268699542411E-6	3.6219404504673258E-9	6.109679860901163E-9	1.7593630895647534E-6	2.805126223428803E-9	7.400911216470977E-9	5.975839787305042E-9	1.9480455026606346E-4	6.9983464377020466E-9	8.833121280131783E-6	5.948999335776378E-9	6.026801414779027E-4	3.3524535268057504E-9	7.395761084034789E-5
