SiteId	Latitude	Longitude	UserCount	MinuteCount	URICount	TotalCount	美食	休闲娱乐	购物	结婚	宾馆酒店	旅游景点	教育培育	生活服务	医疗服务	丽人	汽车服务	运动健身	商务服务	机构	金融银行	楼宇小区	交通出行	工作区	生活区	商业区
879	40.815601	111.663002	146	3157	214	9905	106	22	34	7	30	2	7	7	23	9	5	3	1	11	16	1	2	38	155	93
991	40.838299	111.651001	211	5398	333	30010	8	3	5	0	4	2	6	0	3	0	3	0	0	0	3	0	0	8	17	12
170	40.57805	111.11056	93	1943	158	4926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
622	40.760101	111.677002	156	6771	328	31997	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
340	40.7444	111.421997	163	5784	308	22591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1527	40.822899	111.751999	149	1698	176	4242	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	1
1409	40.817699	111.723999	160	2440	190	5702	41	1	2	1	9	2	4	4	3	0	4	0	0	1	2	3	0	12	52	13
274	40.6805	111.282997	96	3009	259	8692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
994	40.808601	111.681	235	4628	333	21926	63	9	7	1	10	3	3	7	9	4	4	0	1	3	13	2	1	27	86	27
771	40.58299	111.88601	123	1761	157	4268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1341	40.8382	111.690002	132	2367	173	8072	35	5	21	0	13	1	2	10	7	2	0	0	1	2	4	3	1	12	56	39
1468	40.868698	111.689003	175	2788	354	25060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
660	40.435699	112.012001	92	760	110	1259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	39.831799	111.541	152	1622	157	2966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	40.2715	111.088997	63	733	90	2041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
878	40.839802	111.638603	117	5874	262	18489	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	3	1
1683	40.9035	111.842003	212	6798	415	41249	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1388	40.856625	111.680161	107	1437	162	4226	6	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	7	1
1285	40.83696	111.684013	117	2453	212	5705	30	4	14	0	13	1	2	8	4	1	4	0	0	0	0	2	1	8	45	31
814	40.8064	111.667	125	1666	160	3505	35	11	7	12	10	1	3	3	5	1	2	1	0	5	4	1	1	14	48	40
1336	40.8386	111.689003	131	1885	205	5012	39	5	19	0	13	2	2	10	7	2	1	0	1	2	3	3	1	13	60	37
1261	40.854401	111.664001	201	556	158	2173	13	4	0	0	2	0	0	1	2	2	1	1	0	1	1	3	0	6	19	6
1305	40.844501	111.679001	194	5516	488	41192	21	5	3	1	11	2	5	5	7	5	2	0	0	5	2	0	0	11	43	20
1679	40.8983	111.847	223	3825	245	14084	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
1736	41.1455	111.733002	136	1905	227	4894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1280	40.8274	111.693001	136	1981	174	9787	83	14	15	2	28	6	6	3	4	5	2	1	1	7	11	3	3	33	102	59
1254	40.82618	111.691254	174	2717	208	8179	98	18	16	5	42	6	11	3	8	8	2	2	1	10	16	3	4	42	130	81
475	40.794102	111.545998	159	4986	313	19119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1424	40.831402	111.713997	113	1279	199	4442	41	9	6	0	23	0	3	4	0	0	3	0	1	1	3	3	0	11	48	38
171	40.550701	111.138	80	1330	158	3521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
278	40.4543	111.528999	132	739	140	2160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
